Authors,Title,Year,Source title,Cited by,DOI,Document Type,Open Access,UT (Accession Number)
"Guan, TW; Wei, HZ; Zhou, YH; Ma, J; Xu, ZC; Jiang, ZY; Liu, JY; Li, XY",Domain Adaptation Guided Infrared and Visible Image Fusion,2026,"FORTIETH AAAI CONFERENCE ON ARTIFICIAL INTELLIGENCE, AAAI-26, VOL 40 NO 6",1,,Proceedings Paper,,WOS:001767389100032
"Wang, XK; Zhao, ZC; Hu, QY; Lai, JY; Wu, TF",AN EFFICIENT RICE PEST DETECTION METHOD BASED ON YOLOV11N,2026,INMATEH-AGRICULTURAL ENGINEERING,0,10.35633/inmateh-79-52,Article,,WOS:001863295200006
"Ali, H",Sparse Physio-Attention: A Computationally Efficient and Clinically Interpretable Framework for ICU Time-Series Analysis,2026,CMC-COMPUTERS MATERIALS & CONTINUA,0,10.32604/cmc.2026.087214,Article,,WOS:001855780700001
"Deng, ZY; Wang, HY; Huang, ZY; Zhang, LP; Aviles-Rivero, AI; Liu, CY; He, JJ; Kourtzi, Z; Schönlieb, CB",Brain foundation models with hypergraph dynamic adapter for brain disease analysis,2026,PATTERN RECOGNITION,2,10.1016/j.patcog.2025.112595,Article,,WOS:001608398800008
"Jing, JC; Lv, YY; Li, M; Liu, D; Zhang, ZY",Constructing adaptive spatial-frequency interactive network with bi-directional adapter for generalizable face forgery detection,2026,COMPUTER VISION AND IMAGE UNDERSTANDING,0,10.1016/j.cviu.2025.104599,Article,,WOS:001639726400001
"Yin, YY; Cao, HY; Zhang, CS; Jin, FX; Liu, X; Lin, J",A LLaMA-Based Efficient Fine-Tuning Method for Image Captioning Using Multi-Feature Dynamic Prompts,2026,APPLIED SCIENCES-BASEL,0,10.3390/app16041857,Article,,WOS:001699822100001
"Hoang, DC; Tan, PX; Nguyen, AN; Ngo, DH; Cao, MD; Vu, MQ; Duong, HN; Nguyen, SH; Le, TH; Dang, VV; Dinh, XT; Nguyen, MA; Do, MQ; Giap, V; Duong, V",Multi-scale token fusion with Mamba adapters for efficient 3D industrial defect detection,2026,ARRAY,0,10.1016/j.array.2026.100976,Article,,WOS:001793975300001
"Liu, X; Lu, YB; Wang, XX; Wu, XY",Training-Free Multi-style Fusion Through Reference-Based Adaptive Modulation,2026,"PATTERN RECOGNITION AND COMPUTER VISION, ACPR 2025, PT II",14,10.1007/978-981-95-4398-4_11,Proceedings Paper,,WOS:001721210400011
"Zhang, YS; Xie, WY; Hui, TL; Li, DX; Zhang, JQ; Lei, J; Li, YS; Fang, LY",LoME: LoRA-Driven Multimodal Extractor for RGB-X Vision Tasks,2026,IEEE TRANSACTIONS ON CIRCUITS AND SYSTEMS FOR VIDEO TECHNOLOGY,0,10.1109/TCSVT.2025.3601340,Article,,WOS:001687411500011
"Hu, LW; Qu, Z; Xia, SF",ReMLVG: A RemoteCLIP-based framework for remote sensing visual grounding,2026,PATTERN RECOGNITION LETTERS,0,10.1016/j.patrec.2026.08.020,Article,,WOS:001864728600001
"Ge, HL; Zhao, YX; Lv, ZW; Yang, X",DCAF: Decoupled Cache Adaptation and Auxiliary Logit Fusion for few-shot CLIP,2026,PATTERN RECOGNITION,0,10.1016/j.patcog.2026.114382,Article,,WOS:001822325700001
"Zhao, YJ; Yin, SS; Wang, J; Yue, ST; Zhang, XG; Zhao, J; Huang, JT",Incremental electricity theft detection model based on cloud-edge collaborative multimodal data fusion measurement,2026,MEASUREMENT,0,10.1016/j.measurement.2026.122408,Article,,WOS:001815653400001
"Zhang, HY; Huang, ZK; Song, YH","RUPA: retrieval-enhanced, uncertainty-gated prompt alignment for few-shot anomaly detection",2026,MEASUREMENT SCIENCE AND TECHNOLOGY,0,10.1088/1361-6501/ae8468,Article,,WOS:001817146400001
"Xu, JT; Zhang, T; Xu, HT",Parameter-efficient fine-tuning for language-driven robotic grasping tasks,2026,ROBOTICS AND AUTONOMOUS SYSTEMS,0,10.1016/j.robot.2026.105588,Article,,WOS:001806349200001
"Wang, TH; Luo, H; Yang, CF; Jia, HZ",DARRA: A distortion-aware residual recalibration adapter for MLLM-based no-reference image quality assessment,2027,SIGNAL PROCESSING,0,10.1016/j.sigpro.2026.110859,Article,,WOS:001846075200001
"Jia, YH; Lin, QR; Li, H; Li, YT; Kwong, S; Cong, RM",ViT-UWA: Vision Transformer Underwater-Adapter for Dense Predictions Beneath the Water Surface,2026,IEEE TRANSACTIONS ON IMAGE PROCESSING,2,10.1109/TIP.2026.3682126,Article,,WOS:001746866400011
"Ping, SY; Lin, ZJ; Lin, LL; Zhao, L; Ye, LS; Wang, BG; Wang, T",A Prompt-Preserving SAM ViT-B Adaptation Framework with Historical Branch Fusion and Soft Convolutional Expert Weighting for Medical Image Segmentation,2026,BIOENGINEERING-BASEL,0,10.3390/bioengineering13080914,Article,,WOS:001859380600001
"Radwan, A; Soliman, M; Abdelaziz, O; Abdel-Qader, A; Shehata, MS",MoE2: A Mixture-of-Mixtures of Experts for Ensemble-Free Domain Generalization,2026,"FORTIETH AAAI CONFERENCE ON ARTIFICIAL INTELLIGENCE, AAAI-26, VOL 40 NO 30",0,,Proceedings Paper,,WOS:001769354100010
"Sun, LF; Liu, LZ; Liu, Y; Zhang, DK; Gao, D",LCMTrack: Low-Rank Gated Adaptation and Cross Modal Attention Fusion for Multiscale Spatiotemporal RGB-T Tracking,2026,IEEE SENSORS JOURNAL,0,10.1109/JSEN.2026.3681236,Article,,WOS:001765048100018
"Lukác, M; Duchon, F; Ivan, J; Dekan, M; Zelenay, E; Kocúr, M; Trepácová, I; Jurov, T; Psenka, R",Large Language Models: From Internal Architecture and Distributed Training Optimisation to Adaptation Strategies,2026,APPLIED SCIENCES-BASEL,0,10.3390/app16157849,Review,,WOS:001846614200001
"Zhou, XC; Wei, BY; Mao, C; Zhang, J; Yu, H; Chen, LH; Liu, HJ; Xie, J; Nie, J",Sparse gain adaptation with dual-domain fusion network for multimodal object detection,2026,NEUROCOMPUTING,0,10.1016/j.neucom.2026.134469,Article,,WOS:001824314600001
"Wang, GX; Zeng, JY; Cui, EM; Zheng, B; Jia, XD; Wen, J; Hu, MQ; Qin, CB",A transfer learning-based approach for pheochromocytoma and surrounding multi-organ segmentation in abdominal CT images,2026,KNOWLEDGE-BASED SYSTEMS,0,10.1016/j.knosys.2026.116841,Article,,WOS:001852793300001
"Ling, SQ; Qin, XC; Xu, WK; Fu, MM; Huang, H; Ma, SJ; Liu, ZY",LapDINO: A DINOv3 and Laplacian Pyramid-Based Approach for Outdoor Terrain Segmentation,2026,SENSORS,0,10.3390/s26123843,Article,,WOS:001803837200001
"Kim, G; Yang, YW",Knowledge Integration for Multilingual Fake News Detection: LLM Rationales and Adapter-Based Deep Fusion,2026,IEEE ACCESS,0,10.1109/ACCESS.2026.3681698,Article,,WOS:001756839500009
"Jia, X; Chen, B; Zhou, HX; Chen, XC; Yu, LX; Zhang, ZL; Cai, YX",TSAVD-CLIP: One visual encoder learn both temporal and spatial feat,2026,SERVICE ORIENTED COMPUTING AND APPLICATIONS,2,10.1007/s11761-025-00468-5,Article,,WOS:001537903300001
"Li, YY; Wang, TY; Guo, QX; Ren, YN; Lu, XT; Cao, Q; Yang, RD",Genomic language model mitigates chimera artifacts in nanopore direct RNA sequencing,2026,NATURE COMMUNICATIONS,1,10.1038/s41467-026-68571-5,Article,,WOS:001696982000005
"Wang, JZ; Tian, JY; Zhou, X; Zhao, WZ; Xia, T; Ren, PJ",DSTA4D: Content-aware adaptive decoupling for 4D point cloud video understanding,2027,PATTERN RECOGNITION,0,10.1016/j.patcog.2026.114754,Article,,WOS:001863751500001
"Wu, P; Pan, ZR; Qiu, B; Wu, JP; Zheng, SJ",PC-PLF: Path-Conditioned Per-Layer LoRA Fusion for Open-Vocabulary ROADWork Segmentation,2026,INFORMATION,0,10.3390/info17080805,Article,,WOS:001859030400001
"Chen, XX; Li, YH; Hu, MZ; Salari, E; Chen, XQ; Qiu, RLJ; Zheng, B; Yang, XF",Leveraging pretrained vision-language model for enhanced breast cancer diagnosis with multi-view mammography,2026,MEDICAL PHYSICS,1,10.1002/mp.70261,Article,,WOS:001661323300001
"Lv, YY; Liu, L; Han, DG; Zhang, HX",Precision-aware localization and bidirectional feature enhancement for local image editing,2026,MULTIMEDIA SYSTEMS,0,10.1007/s00530-026-02597-z,Article,,WOS:001852877800009
"Zhu, GR",Quantifying Epistemic Uncertainty in Multimodal Long-Tailed Classification: A Belief Entropy-Based Evidential Fusion Framework,2026,ENTROPY,1,10.3390/e28030343,Article,,WOS:001725326900001
"Yang, CF; Yang, BH; Li, J; Wang, XJ; Li, JQ; Zhang, YD; Chen, Y; Cangelosi, A; Xiang, WT",ABVnet: Adapter-based fine-tuning Bimodal ViTs network for Dynamic Facial Expression Recognition in-the-wild,2026,INFORMATION FUSION,1,10.1016/j.inffus.2025.103959,Article,,WOS:001627496500002
"Chen, HB; Feng, R; Li, J; Wang, W; Li, JQ; Xiang, WT",MOFA: Modality-Orthogonalized Fusion Architecture for Multimodal Emotion Recognition,2026,"PATTERN RECOGNITION AND COMPUTER VISION, PRCV 2025, PT V",0,10.1007/978-981-95-5567-3_29,Proceedings Paper,,WOS:001735070900029
"Yang, ZY; Xu, QQ; Li, SC; Wang, ZT; Cao, XC; Huang, QM",DirMixE: Harnessing Test Agnostic Long-Tail Recognition With Hierarchical Label Vartiations,2026,IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE,0,10.1109/TPAMI.2025.3647124,Article,,WOS:001708169500040
"Li, X; Fang, HH; Liu, MS; Wang, JH; Duan, LX; Fang, YQ; Xu, YW",Beyond visual prompt: Unlocking parameter-efficient online adapter for continual test-time adaptation in medical image segmentation,2026,INFORMATION FUSION,0,10.1016/j.inffus.2026.104256,Article,,WOS:001710559300001
"Zhu, Y; Deng, ZL; Yang, DQ; Meng, H; Zhang, LJ",A Text-Image Adapter Fusion Framework for 3D Pulmonary Vessel Segmentation,2026,"PATTERN RECOGNITION AND COMPUTER VISION, PRCV 2025, PT XIII",0,10.1007/978-981-95-5634-2_27,Proceedings Paper,,WOS:001734988200027
"Feng, Z; Yang, S; Liu, JJ; Yang, WK",PoseAdapter: Efficiently transferring 2D human pose estimator to 3D whole-body task via adapter,2026,PATTERN RECOGNITION,0,10.1016/j.patcog.2026.113154,Article,,WOS:001680105800001
"Zheng, SJ; Zhang, ST; Huang, ZH; Sun, KT; Gong, YZ; Wen, JY; Liu, ERY",Calibrated Feature Fusion: Enhancing Few-Shot Industrial Anomaly Detection via Cross-Stage Representation Alignment,2026,SENSORS,0,10.3390/s26072164,Article,,WOS:001738871700001
"Deng, CH; Peng, YR; Huang, YY; Lei, RJ; Tak, UK; Wang, WX",Synergistic multi-modal fusion for identity-preserving face aging via latent diffusion,2026,VISUAL COMPUTER,0,10.1007/s00371-026-04473-3,Article,,WOS:001746925300003
"Wang, H; Lao, GG; He, RY; Liu, T; Luo, HJ; Qin, CQ; Luo, HY; Liu, YQ; Huang, JM; Wei, ZH; Chen, L; Xu, YZ; Bi, ZQ; Song, JH; Wang, TY; Chia, XL; Hou, XH; Liu, HF; Hao, JF; Tian, CJ",Predicting ICU in-hospital mortality from text-encoded structured EHR data using adaptive transformer layer fusion,2026,ISCIENCE,0,10.1016/j.isci.2026.116135,Article,,WOS:001794236200001
"Pan, HZ; Wu, GS; Liu, Y; Han, JG",Text-Centric multimodal sentiment analysis with asymmetric fine-tuning,2026,PATTERN RECOGNITION,2,10.1016/j.patcog.2025.112842,Article,,WOS:001642411400001
"Lu, AD; Guo, YZ; Wang, KP; Li, CL; Tang, J; Luo, B",Pixel-Level RGBT Fusion Tracking via Heterogeneous Multi-Expert Distillation and Decoupled Representation Learning,2026,IEEE TRANSACTIONS ON IMAGE PROCESSING,0,10.1109/TIP.2026.3703760,Article,,WOS:001805459600004
"Heidari, N; Mirzamohammadi, S; Amiri, B",Dynamic group fusion transformer for financial time series prediction: An ablation study,2026,DECISION SCIENCE LETTERS,0,10.5267/j.dsl.2025.10.002,Article,,WOS:001643650400001
"Rahman, A","A systematic review of vision language models: Comprehensive analysis of architectures, applications, datasets and challenges towards robust multimodal intelligence",2026,ARRAY,2,10.1016/j.array.2026.100739,Review,,WOS:001720721400001
"Wang, Y; Yang, Y; Wu, XH; Feng, ZS; Wang, CC",Rectal cancer segmentation via HHF-SAM: a hierarchical hypercolumn-guided fusion segment anything model,2026,FRONTIERS IN ARTIFICIAL INTELLIGENCE,0,10.3389/frai.2025.1696984,Article,,WOS:001668700700001
"Yan, QD; Jiang, CL; Li, YJ; Ma, N",Residual Feature Enhancement for Large Language Models: Methodology and Applications,2026,IEEE ACCESS,0,10.1109/ACCESS.2025.3650213,Article,,WOS:001658643000020
"Wu, JJ; Chen, YW; Min, QH; Chen, M; Zhao, J; Ye, M",Domain-Adaptive Multimodal Large Language Models for Photovoltaic Fault Diagnosis via Dynamic LoRA Routing,2026,PROCESSES,0,10.3390/pr14040653,Article,,WOS:001700140700001
"Song, XG; Yue, ZX; Zhao, Q; Guo, XW; Hei, XH",Depth-Guided Magnitude Spectrum and Local Reconstruction Network for Camouflaged Object Detection,2026,ENGINEERING APPLICATIONS OF ARTIFICIAL INTELLIGENCE,0,10.1016/j.engappai.2026.115124,Article,,WOS:001780299100001
"Que, SZ; Guo, HY; Du, KW; Yan, Y; Pang, YW; Wang, HZ",Vision-Language Enhancement Network Based on Decoupling-Joint Adaptation for Few-Shot Action Recognition,2026,IEEE TRANSACTIONS ON CIRCUITS AND SYSTEMS FOR VIDEO TECHNOLOGY,0,10.1109/TCSVT.2025.3634108,Article,,WOS:001735977700008
"Shan, YH; Li, W; Shi, JQ; Wang, YS; Xing, ZZ; Ding, JA; Pei, LL",Depth-guided cross-modal fusion and diffusion-based enhancement for robust pavement defect segmentation,2026,ADVANCED ENGINEERING INFORMATICS,0,10.1016/j.aei.2026.104339,Article,,WOS:001670118500001
"Wang, HP; Xu, SR; Guo, RK; Han, J; Huang, MC",Neurosense: Bridging Neural Dynamics and Mental Health Through Deep Learning for Brain Health Assessment via Reaction Time and p-Factor Prediction,2026,DIAGNOSTICS,0,10.3390/diagnostics16020293,Article,,WOS:001671604300001
"Xia, WY; Geng, QW; Gu, XD",Audio-visual segmentation via hierarchical side tuning with state space model,2026,APPLIED INTELLIGENCE,0,10.1007/s10489-026-07249-3,Article,,WOS:001754321200002
"Xu, BY; Sui, TY; Shi, SM; Xiang, GF; Nie, AR; Ge, QY; Liu, HR; Ma, HJ; Xu, YN; Qiu, ZW; Hong, J",DinoCloudNet: A Remote Sensing Cloud Semantic Segmentation Method Based on Vision Foundation Models,2026,IEEE JOURNAL OF SELECTED TOPICS IN APPLIED EARTH OBSERVATIONS AND REMOTE SENSING,0,10.1109/JSTARS.2026.3690021,Article,,WOS:001788934400045
"Yan, HL; Xu, XS",TGRF-CLIP: CLIP-based text-guided fusion of visual residuals for few-shot anomaly detection,2026,EXPERT SYSTEMS WITH APPLICATIONS,0,10.1016/j.eswa.2026.132817,Article,,WOS:001779757400001
"Liu, RH; Cui, W; Liang, XJ; Gui, WH",DDiNER: Domain Dictionary-Guided Chinese Named Entity Recognition for Complex Industrial Contexts,2026,ENGINEERING INFORMATION TECHNOLOGY & ELECTRONIC ENGINEERING,0,10.1631/ENG.ITEE.2025.0047,Article,,WOS:001723123100005
"Zou, ZT; Zhan, JC; Zhou, Y; Ding, R; Fu, J; Chen, CF; Xing, JX; Yu, XG; Jiang, X",Hierarchical Physical-Chain Decoupling With Geo-Semantic MoLoRA for All-in-One Multimodal Remote Sensing Image Restoration,2026,IEEE TRANSACTIONS ON GEOSCIENCE AND REMOTE SENSING,0,10.1109/TGRS.2026.3692975,Article,,WOS:001778394600004
"Xiang, YJ; Xian, YK; Cairang, X; Dorji, G; Danzeng, P; Zhao, QJ",Handwritten text line segmentation with TextSAM: An enhanced segment anything model via multi-module fusion,2026,INTERNATIONAL JOURNAL ON DOCUMENT ANALYSIS AND RECOGNITION,1,10.1007/s10032-025-00567-1,Article,,WOS:001655727200001
"Abdisarabshali, P; Nadimi, F; Borazjani, K; Khosravan, N; Liwang, M; Ni, W; Niyato, D; Langberg, M; Hosseinalipour, S",Hierarchical Federated Foundation Models over Wireless Networks for Multi-Modal Multi-Task Intelligence: Integration of Edge Learning with D2D/P2P-Enabled Fog Learning Architectures,2026,IEEE COMMUNICATIONS MAGAZINE,0,10.1109/MCOM.001.2500502,Article,,WOS:001702983100001
"Zhuo, Y; Xu, ZC; Zhou, D; Xu, PP; Tian, Y",RankSAM: Lightweight adapters and prompt generation in zero-shot semantic segmentation,2026,NEUROCOMPUTING,0,10.1016/j.neucom.2025.132594,Article,,WOS:001662442600001
"Yao, HM; Chen, QY; Luo, W; Zhang, Z; Liao, JX; You, W",TDSS: Task Dynamic-Synergistic Skill Adaptation for Boosting Efficient and Scalable Multi-Task Learning in Dense Visual Prediction,2026,"FORTIETH AAAI CONFERENCE ON ARTIFICIAL INTELLIGENCE, AAAI-26, VOL 40 NO 14",0,,Proceedings Paper,,WOS:001768169200058
"Zhang, JY; Jafary-Zadeh, M; Laskowski, R; Choo, YYD; Sing, SL",Insights beneath the surface: Physics-guided multi-task learning for in situ defect detection in laser powder bed fusion,2026,JOURNAL OF MANUFACTURING PROCESSES,3,10.1016/j.jmapro.2026.04.032,Article,,WOS:001758639800001
"Zhao, ZZ; Shen, GJ; Zhou, WF; Qi, JZ; Liu, YH; Kong, XJ",Generative Adversarial Pre-Training Enabled Spatial-Temporal Graph Modeling of Traffic Data,2026,IEEE TRANSACTIONS ON INTELLIGENT TRANSPORTATION SYSTEMS,0,10.1109/TITS.2025.3633688,Article,,WOS:001627969000001
"Zhou, W; Shi, CC; Lin, XN; Wang, J; Yi, YG",HCNet: A Hierarchical Iterative Self-Correcting Network for semi-supervised medical image segmentation,2026,PATTERN RECOGNITION,0,10.1016/j.patcog.2026.114612,Article,,WOS:001849188200001
"Xue, WB; Ai, JQ; Zhu, YN; Chen, JY; Ouyang, J; Zhuang, S",AMFNet: an asymmetric multi-modal fusion network for salient ship detection using SAR imagery and AIS data,2026,MARINE GEODESY,0,10.1080/01490419.2026.2664432,Article,,WOS:001756872900001
"Shao, S; Xu, R; Zhang, BF; Liu, BD; Liu, WF; Zhou, YC",CO3+: Improved Collaborative Consortium of Foundation Models for Open-World Few-Shot Learning,2026,IEEE TRANSACTIONS ON CIRCUITS AND SYSTEMS FOR VIDEO TECHNOLOGY,0,10.1109/TCSVT.2026.3656950,Article,,WOS:001786035800009
"Jia, D; Zhang, HX; Zhao, C; Song, HL",MF-VPD: A Vision Perception Diffusion Model Based on Multimodal Feature Fusion,2026,IEEE INTERNET OF THINGS JOURNAL,0,10.1109/JIOT.2026.3692723,Article,,WOS:001815208100020
"Zhang, QY; Wu, ZH; Li, HM; Zhang, HR; Zou, WJ; Fu, JZ; Hu, SY",A multi-scale cross-modal fusion method for zero-shot surface defect visual detection in indexable inserts,2026,MEASUREMENT SCIENCE AND TECHNOLOGY,2,10.1088/1361-6501/ae3630,Article,,WOS:001666817100001
"Thakaew, V; Watcharapinchai, S; Siricharoen, P",YOWOFormer: Bridging Video Transformers and CNN Detectors for One-Stage Spatio-Temporal Action Detection,2026,IEEE ACCESS,0,10.1109/ACCESS.2026.3700732,Article,,WOS:001792350000005
"Jin, SH; Cheng, YN; Zhai, WJ; Zhou, XW; Xue, J",Research on transfer monitoring model of tool wear driven by adaptive signal processing and multimodal feature fusion,2026,MEASUREMENT,0,10.1016/j.measurement.2026.121688,Article,,WOS:001760380900001
"Li, CC; Xu, HY; Chen, HL; Wu, ZH; Chen, ZD; Hu, Y; Chen, Y; Xu, XK; Zhu, XZ",PyMIF-Net: Pyramid Mutual Information Fusion Network for multimodal skin lesion classification☆,2026,PATTERN RECOGNITION,0,10.1016/j.patcog.2026.114613,Article,,WOS:001850863100001
"Pehlivan, S",Adapting independent large-scale pretrained models for human action recognition,2026,TURKISH JOURNAL OF ELECTRICAL ENGINEERING AND COMPUTER SCIENCES,0,10.55730/1300-0632.4184,Article,,WOS:001771420600006
"ul Haq, MS; Javed, I; Ahmadi, AM; Dong, Y",ViTAdapter-CWMSDA: Rethinking vision transformer adaptation through cross-window multi-scale deformable attention for medical image segmentation,2026,NEUROCOMPUTING,0,10.1016/j.neucom.2026.133660,Article,,WOS:001765380600002
"Wang, ZY; Yu, S; Duan, HR; Wang, SD; Long, Y; Shao, L",Rethinking Multi-Focus Image Fusion: An Input Space Optimization View,2026,IEEE TRANSACTIONS ON IMAGE PROCESSING,19,10.1109/TIP.2026.3654370,Article,,WOS:001682671900002
"Chen, L; Peng, ZH; Wang, AQ; Geng, XF; Cai, YL; Wang, D",Breaking the orientation barrier: Multi-cognitive visual adaptation for autonomous surface vehicle perception via real-virtual fusion,2026,OCEAN ENGINEERING,0,10.1016/j.oceaneng.2026.127787,Article,,WOS:001868083700001
"Yang, SC; Jin, HH; Zhuang, ZH; Liu, QQ",An Innovative Hard-Time Synchronization System for Multisensor Measurement Applications,2026,IEEE TRANSACTIONS ON INSTRUMENTATION AND MEASUREMENT,0,10.1109/TIM.2026.3701194,Article,,WOS:001795885100036
"Huang, YB; Hu, XY; Lai, X; Cheng, PY; Liu, SJ; Fang, Y; He, C; Wang, ZX; Xu, JZH",TCN-AOL: An online incremental learning method for real-time multi-step prediction of shield tunnel excavation performance,2026,COMPUTER-AIDED CIVIL AND INFRASTRUCTURE ENGINEERING,1,10.1016/j.cacaie.2026.100138,Article,,WOS:001822771200001
"Gao, YZ; Gonzalez-Martinez, D; Wissert, S; Bader, H; Sahni, N; Le, A; Doebele, RC; Bugaj, LJ",Suppression of EGFR signaling and drug-induced potentiation are widespread features of oncogenic RTK fusions,2026,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,0,10.1073/pnas.2529373123,Article,,WOS:001844939800024
"Dillan, T; Isa, SM; Girsang, AS; Suhartono, D",Adaptive Multimodal Fusion Architecture for Heterogeneous Embedding Spaces in Retrieval-Augmented Generation Systems,2026,IEEE ACCESS,0,10.1109/ACCESS.2026.3675234,Article,,WOS:001723026000004
"Stoianovici, D; Lim, S; Hashiba, K; Waddell, J; Petrisor, D; Piwowarczyk, J; George, AK; Macura, KJ; Han, MS",ProBot: Robot-Ultrasound Probe for Transrectal and Transperineal Prostate Biopsy,2026,IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,2,10.1109/TBME.2025.3595815,Article,,WOS:001684078100039
"Xiao, X; Gao, B; Su, ZL; Li, LL; Liu, ST; Liu, ZJ",SAGCN: A syntactic aware multi-branch graph attention network with structural bias for aspect sentiment triplet extraction,2026,NEURAL NETWORKS,1,10.1016/j.neunet.2026.108596,Article,,WOS:001675483100001
"Ali, MB; Smiti, A","Alz-Fed-XAI: A dynamic federated transformer for multimodal Alzheimer's classification, fuzzy explainable reasoning and smart decision support",2026,APPLIED SOFT COMPUTING,0,10.1016/j.asoc.2026.115716,Article,,WOS:001801082400001
"Tian, BW; Luo, JH; Lin, K; Zhang, CQ; Qin, T",Adaptive Reliability-Calibrated Consensus-Complementarity-Conflict Modeling for Infrared and Visible Image Fusion,2026,SENSORS,0,10.3390/s26154745,Article,,WOS:001847192700001
"Gan, L; Chen, ZG; Hu, Q; Tang, XL; Luo, X; Chu, WB; Li, GF",Performance and lightweight coexistence: Vision-language model for visual scene question answering in autonomous driving,2026,ADVANCED ENGINEERING INFORMATICS,0,10.1016/j.aei.2026.104424,Article,,WOS:001689919600001
"Li, SJ; Wu, D; Zhao, SQ; Yang, J; Sawan, M",Memory-Efficient Intrinsic Gating Adaptation for Enhanced On-Device Epilepsy Diagnosis,2026,IEEE JOURNAL OF BIOMEDICAL AND HEALTH INFORMATICS,0,10.1109/JBHI.2025.3643602,Article,,WOS:001815330600045
"Chen, YC; Zhang, QH; Shi, XF; Zhang, L",PromptMix: LLM-aided prompt learning for generalizing vision-language models,2026,INFORMATION FUSION,2,10.1016/j.inffus.2026.104186,Article,,WOS:001680211000001
"Mao, ZH; Kou, GJ; Li, QY; Yue, J; Ma, YY",Rcl-sam: a parameter-efficient segment anything model for high-resolution remote sensing cultivated land extraction,2026,JOURNAL OF SUPERCOMPUTING,0,10.1007/s11227-026-08778-x,Article,,WOS:001843179900002
"Li, Z; Wang, H; Zhang, F",DDformer: Transformer with dynamic variable fusion and dynamic difference attention for multivariate time series long-term forecasting,2026,NEUROCOMPUTING,3,10.1016/j.neucom.2026.132716,Article,,WOS:001677787900001
"Chen, Y; Li, J; Zhang, Y; Hu, ZZ; Shan, SG; Wang, M; Hong, RC",Static for Dynamic: Towards a Deeper Understanding of Dynamic Facial Expressions Using Static Expression Data,2026,IEEE TRANSACTIONS ON AFFECTIVE COMPUTING,3,10.1109/TAFFC.2025.3623135,Article,,WOS:001706390500035
"Pan, LH; Peng, SX; Zhang, R; Xu, SSD; Xie, BH",Cross-modal spatio-temporal fusion weakly supervised video anomaly detection based on large-scale vision-language models,2026,MULTIMEDIA SYSTEMS,1,10.1007/s00530-025-02158-w,Article,,WOS:001680937300024
"Meng, QH; Zhang, X; Yang, JX; Fu, YW; Duan, XH; Li, SH; Lei, J; Zhang, J",DATR: Depth-aware transformer for hierarchical and fine-grained scene graph generation,2026,KNOWLEDGE-BASED SYSTEMS,0,10.1016/j.knosys.2026.116399,Article,,WOS:001800727600001
"Shia, W; Yu, L; Tian, SW; Yang, QM; Zhang, DZ; Yu, SR; Wu, WD",Lightweight dual-stream multi-scale feature fusion medical image multi-disease adaptation classification network based on guided enhancement,2026,ENGINEERING APPLICATIONS OF ARTIFICIAL INTELLIGENCE,6,10.1016/j.engappai.2025.113083,Article,,WOS:001614794800002
"Qi, F; Cheng, Y; Yang, XS; Xu, CS",Fed-DiffLoRA: Personalized Federated Style Transfer for T2I Diffusion Models,2026,IEEE TRANSACTIONS ON IMAGE PROCESSING,0,10.1109/TIP.2026.3709450,Article,,WOS:001837831700004
"Zhai, QB; Xu, YF; Hu, ZH; Liu, GS; Zhao, YC; Chen, W; Chen, H",Dual-stream spatial-temporal Mamba adaptation with content-adaptive fusion for real-world video super-resolution,2026,OPTICS AND LASERS IN ENGINEERING,0,10.1016/j.optlaseng.2026.110041,Article,,WOS:001843464500001
"Xie, YZ; Shi, Y; Zhang, HY; Dong, CH; Xue, GX","Soluble expression, two-step purification and tagmentation-compatible activity assessment of hyperactive Tn5 transposase using a GB1 fusion tag strategy",2026,PROTEIN EXPRESSION AND PURIFICATION,1,10.1016/j.pep.2026.106967,Article,,WOS:001819404900001
"Rayhan, SM; Hariprasath, M; Hemalatha, K",Efficient and accurate medical AI: MediLore and MediOut,2026,FRONTIERS IN ARTIFICIAL INTELLIGENCE,0,10.3389/frai.2026.1807268,Article,,WOS:001762295600001
"Qin, Y; Pan, CL; Chen, JY; Chen, RB; Chen, JX; Qu, RC",MM-DINO: DINOv3-Based Universal Framework for Uni and Multimodal Remote Sensing Image Semantic Segmentation,2026,IEEE TRANSACTIONS ON GEOSCIENCE AND REMOTE SENSING,1,10.1109/TGRS.2026.3677346,Article,,WOS:001737527100003
"Han, JH; Wang, YP; Chen, L",Style-adaptive detection transformer for single-source domain generalized object detection,2026,NEUROCOMPUTING,0,10.1016/j.neucom.2026.133583,Article,,WOS:001750393300001
"Li, JH; Li, G; Liu, QY; Xiong, SH; Zhao, ZR; Wang, HB",DCRT: Depth-confidence-guided complementary residual temporal adapter for camera-based BEV 3D object detection,2026,JOURNAL OF KING SAUD UNIVERSITY COMPUTER AND INFORMATION SCIENCES,0,10.1007/s44443-026-01251-y,Article,,WOS:001862144300004
